2024-10-22 00:42:21.750395	0.000152588
2024-10-22 00:42:21.752996	0.000152588
2024-10-22 00:42:21.755749	3.5742213119999997
2024-10-22 00:42:21.758323	3.5217310399999997
2024-10-22 00:42:21.763407	3.377077616
2024-10-22 00:42:21.765858	3.733675772
2024-10-22 00:42:21.768651	3.587954232
2024-10-22 00:42:21.771251	3.5098291759999998
2024-10-22 00:42:21.774080	3.385317368
2024-10-22 00:42:21.776610	3.318636412
2024-10-22 00:42:21.779285	3.264925436
2024-10-22 00:42:21.781635	3.22571032
2024-10-22 00:42:21.784673	3.023683808
2024-10-22 00:42:21.787088	3.367464572
2024-10-22 00:42:21.789697	3.0825827759999997
2024-10-22 00:42:21.792067	2.84500326
2024-10-22 00:42:21.794359	3.059084224
2024-10-22 00:42:21.796640	3.078615488
2024-10-22 00:42:21.799016	3.066408448
2024-10-22 00:42:21.801338	2.97851776
2024-10-22 00:42:21.803640	2.776643836
2024-10-22 00:42:21.805909	2.920229144
2024-10-22 00:42:21.808296	3.052980704
2024-10-22 00:42:21.810604	2.837221272
2024-10-22 00:42:21.812868	2.6283282999999997
2024-10-22 00:42:21.815131	2.689516088
2024-10-22 00:42:21.817428	2.742311536
2024-10-22 00:42:21.819746	2.365724352
2024-10-22 00:42:21.822004	2.47345148
2024-10-22 00:42:21.824276	2.459565972
2024-10-22 00:42:21.826518	2.203675896
2024-10-22 00:42:21.829382	2.041169676
2024-10-22 00:42:21.832040	2.09503324
2024-10-22 00:42:21.834752	1.994630336
2024-10-22 00:42:21.837492	1.961060976
2024-10-22 00:42:21.840123	1.8957533119999999
2024-10-22 00:42:21.842679	1.68457152
2024-10-22 00:42:21.845407	1.712189948
2024-10-22 00:42:21.848084	1.5625011199999999
2024-10-22 00:42:21.850652	1.406556184
2024-10-22 00:42:21.853194	1.126709792
2024-10-22 00:42:21.855717	1.2232979959999999
2024-10-22 00:42:21.858431	1.118775216
2024-10-22 00:42:21.861094	0.842590936
2024-10-22 00:42:21.863927	0.742798384
2024-10-22 00:42:21.866456	0.727539584
2024-10-22 00:42:21.868899	0.597229432
2024-10-22 00:42:21.871209	0.5802921639999999
2024-10-22 00:42:21.873458	0.36819484399999997
2024-10-22 00:42:21.875719	0.291290492
2024-10-22 00:42:21.878074	0.201721336
2024-10-22 00:42:21.880364	0.12222298799999999
2024-10-22 00:42:21.882635	-0.280456744
2024-10-22 00:42:21.884876	-0.044097932
2024-10-22 00:42:21.887119	-0.170593384
2024-10-22 00:42:21.889440	-0.264587592
2024-10-22 00:42:21.891719	-0.458221764
2024-10-22 00:42:21.893977	-0.855866092
2024-10-22 00:42:21.896220	-0.638885956
2024-10-22 00:42:21.898561	-0.524750132
2024-10-22 00:42:21.900835	-0.758209772
2024-10-22 00:42:21.903098	-0.91629094
2024-10-22 00:42:21.905355	-1.075135048
2024-10-22 00:42:21.907684	-1.239319736
2024-10-22 00:42:21.909985	-1.401063016
2024-10-22 00:42:21.912261	-1.368866948
2024-10-22 00:42:21.914512	-1.690217276
2024-10-22 00:42:21.916764	-1.859589956
2024-10-22 00:42:21.919242	-1.631623484
2024-10-22 00:42:21.921751	-1.92794938
2024-10-22 00:42:21.924135	-2.032929924
2024-10-22 00:42:21.926428	-2.028047108
2024-10-22 00:42:21.928819	-2.229158092
2024-10-22 00:42:21.931136	-2.27127238
2024-10-22 00:42:21.933422	-2.31094526
2024-10-22 00:42:21.935690	-2.457734916
2024-10-22 00:42:21.938254	-2.438814004
2024-10-22 00:42:21.940628	-2.48794734
2024-10-22 00:42:21.942914	-2.769929964
2024-10-22 00:42:21.945184	-2.877351916
2024-10-22 00:42:21.947527	-3.05252294
2024-10-22 00:42:21.949845	-3.051912588
2024-10-22 00:42:21.952130	-2.973787532
2024-10-22 00:42:21.954391	-3.220980092
2024-10-22 00:42:21.956732	-3.23562854
2024-10-22 00:42:21.959241	-3.186190028
2024-10-22 00:42:21.961578	-3.338320264
2024-10-22 00:42:21.963905	-3.493807436
2024-10-22 00:42:21.966198	-3.303987964
2024-10-22 00:42:21.970386	-3.489534972
2024-10-22 00:42:21.972750	-3.298494796
2024-10-22 00:42:21.976175	-3.4931970839999997
2024-10-22 00:42:21.978692	-3.164217356
2024-10-22 00:42:21.981431	-3.527987148
2024-10-22 00:42:21.983877	-3.331606392
2024-10-22 00:42:21.986535	-3.266756492
2024-10-22 00:42:21.988982	-3.347933308
2024-10-22 00:42:21.991600	-3.322908876
2024-10-22 00:42:21.993941	-3.338320264
2024-10-22 00:42:21.996482	-3.27835318
2024-10-22 00:42:21.998910	-3.10287698
2024-10-22 00:42:22.001451	-3.225862908
2024-10-22 00:42:22.003814	-3.328554632
2024-10-22 00:42:22.006084	-3.023226044
2024-10-22 00:42:22.009642	-3.155062076
2024-10-22 00:42:22.012965	-3.118440956
2024-10-22 00:42:22.015791	-3.0679343279999998
2024-10-22 00:42:22.018598	-3.033907204
2024-10-22 00:42:22.021219	-2.931368068
2024-10-22 00:42:22.023891	-3.0482504759999998
2024-10-22 00:42:22.026486	-3.0323813239999997
2024-10-22 00:42:22.029322	-2.878114856
2024-10-22 00:42:22.031724	-2.805635556
2024-10-22 00:42:22.034034	-2.686922092
2024-10-22 00:42:22.036314	-2.727205324
2024-10-22 00:42:22.038645	-2.81295978
2024-10-22 00:42:22.040920	-2.6734943479999997
2024-10-22 00:42:22.043191	-2.642976748
2024-10-22 00:42:22.045434	-2.602693516
2024-10-22 00:42:22.047752	-2.545473016
2024-10-22 00:42:22.050025	-2.598421052
2024-10-22 00:42:22.052290	-2.569734508
2024-10-22 00:42:22.054535	-2.418824976
2024-10-22 00:42:22.056769	-2.226716684
2024-10-22 00:42:22.059082	-2.312776316
2024-10-22 00:42:22.061347	-2.36587694
2024-10-22 00:42:22.063668	-2.259980868
2024-10-22 00:42:22.065975	-2.418367212
2024-10-22 00:42:22.068324	-1.930085612
2024-10-22 00:42:22.070590	-2.073060568
2024-10-22 00:42:22.072852	-1.888886852
2024-10-22 00:42:22.075103	-1.8498243239999999
2024-10-22 00:42:22.077629	-1.705476076
2024-10-22 00:42:22.080084	-1.7367566159999999
2024-10-22 00:42:22.082568	-1.8540967879999999
2024-10-22 00:42:22.084955	-1.841279396
2024-10-22 00:42:22.087256	-1.652070276
2024-10-22 00:42:22.089678	-1.507111676
2024-10-22 00:42:22.091953	-1.30157564
2024-10-22 00:42:22.094243	-1.354371088
2024-10-22 00:42:22.096504	-1.08642656
2024-10-22 00:42:22.098882	-1.272126156
2024-10-22 00:42:22.101175	-1.098786188
2024-10-22 00:42:22.103445	-1.004334216
2024-10-22 00:42:22.105682	-1.040344984
2024-10-22 00:42:22.108022	-0.85907044
2024-10-22 00:42:22.110316	-0.844879756
2024-10-22 00:42:22.112594	-0.486603132
2024-10-22 00:42:22.114955	-0.533905412
2024-10-22 00:42:22.117215	-0.2861025
2024-10-22 00:42:22.119616	-0.195770404
2024-10-22 00:42:22.121891	-0.098571848
2024-10-22 00:42:22.124148	-0.264129828
2024-10-22 00:42:22.126427	-0.032806419999999996
2024-10-22 00:42:22.128783	0.17776502
2024-10-22 00:42:22.131261	0.14480601199999998
2024-10-22 00:42:22.133614	0.48904453999999997
2024-10-22 00:42:22.135919	0.47485385599999996
2024-10-22 00:42:22.138306	0.687561528
2024-10-22 00:42:22.140635	0.809174164
2024-10-22 00:42:22.142921	0.776978096
2024-10-22 00:42:22.145184	0.95138618
2024-10-22 00:42:22.147499	1.084595504
2024-10-22 00:42:22.149801	0.95138618
2024-10-22 00:42:22.152119	1.221924704
2024-10-22 00:42:22.154569	1.199646856
2024-10-22 00:42:22.156890	1.603089528
2024-10-22 00:42:22.159298	1.68533446
2024-10-22 00:42:22.161585	1.56936758
2024-10-22 00:42:22.163863	1.6995251439999999
2024-10-22 00:42:22.166112	1.92947526
2024-10-22 00:42:22.168456	2.140199288
2024-10-22 00:42:22.170759	2.138673408
2024-10-22 00:42:22.173027	2.322084184
